1377	1141
1582	1173
757	1813
879	1297
353	366
1650	1699
1693	953
804	379
1266	250
1022	1146
1463	1873
1885	2254
1109	2287
760	713
919	634
190	525
116	1286
1076	2366
2396	1167
1989	1378
297	512
2177	42
1676	1464
619	2331
1140	2331
1198	79
1588	420
1258	1906
888	2050
225	850
1454	653
2352	394
797	423
545	1767
89	522
2296	830
911	256
883	1158
2415	1621
1108	1534
125	1653
915	857
1750	2190
1295	326
1185	1281
2161	912
133	643
1532	1479
918	567
192	468
1274	1886
549	693
961	1580
1136	2102
537	2017
1752	464
413	2000
1373	336
27	1424
1220	1409
1632	1448
1416	363
91	1023
2139	1775
1249	528
365	1694
77	1369
282	889
73	1769
403	1470
990	1950
2374	2
1560	2116
1120	655
1260	1505
1027	1544
2350	1772
1698	1694
694	596
1684	2038
1060	982
904	299
2396	1965
868	2420
1829	1905
1695	324
475	221
1607	2217
545	215
1383	2410
1633	826
2235	1297
1390	855
179	664
2096	826
2068	1569
2000	2228
1387	1497
1011	1897
306	38
208	878
961	206
310	1413
444	1619
981	1219
1902	1748
197	2114
2131	1389
476	464
2191	2269
233	257
297	213
389	438
1409	2411
360	2206
1037	75
2069	1263
574	1511
414	599
2296	446
267	770
483	1336
951	507
451	744
2106	2243
1025	593
1219	1657
401	1134
212	672
1445	1394
1144	1472
418	152
1141	1271
1952	1318
1860	1398
1563	1615
1331	1401
114	954
58	683
39	1468
1688	1932
1940	1053
1889	604
1253	1996
1666	1158
1983	29
404	220
1076	452
1984	1663
1540	1587
1561	2420
1554	1281
1279	2398
1229	2014
713	1276
2099	670
319	563
833	2236
793	1978
1287	654
860	1242
205	1804
1171	243
993	2227
152	1821
2132	786
803	969
2259	2152
1016	2164
2416	2229
775	1331
1879	750
583	1528
1132	2400
2316	1962
1274	834
598	109
841	1853
2021	1837
1858	500
1965	772
1490	1891
1300	83
2137	1239
